Municipio,CNAE PRIMARIO,MERCADO,QT_SESI,QT_SENAI,QT_SESI_SENAI,QT_SESI_OU_SENAI,SEM_RELACIONAMENTO,PENETRACAO_SESI_%,PENETRACAO_SENAI_%,PENETRACAO_COMBINADA_%,GAP_SESI,GAP_SENAI,GAP_COMBINADO
São José da Laje,Servicos de encadernacao e plastificacao,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São José da Laje,Servicos de engenharia,7,0,0,0,0,7,0.0,0.0,0.0,7,7,7
São José da Laje,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Laje,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São José da Laje,Servicos de manutencao e reparacao eletrica de veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São José da Laje,Servicos de manutencao e reparacao mecanica de veiculos automotores,13,0,0,0,0,13,0.0,0.0,0.0,13,13,13
São José da Laje,Servicos de pintura de edificios em geral,8,0,0,0,0,8,0.0,0.0,0.0,8,8,8
São José da Laje,Servicos de pre impressao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Laje,"Servicos de usinagem, tornearia e solda",7,0,0,0,0,7,0.0,0.0,0.0,7,7,7
São José da Laje,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Laje,"Tratamentos termicos, acusticos ou de vibracao",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São José da Tapera,Administracao de obras,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São José da Tapera,Aplicacao de revestimentos e de resinas em interiores e exteriores,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
São José da Tapera,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Construcao de barragens e represas para geracao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Construcao de edificios,11,0,0,0,0,11,0.0,0.0,0.0,11,11,11
São José da Tapera,Construcao de obras de arte especiais,3,0,1,0,1,2,0.0,33.3333,33.3333,3,2,2
São José da Tapera,"Construcao de redes de abastecimento de agua, coleta de esgoto e construcoes correlatas, exceto obras de irrigacao",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Extracao e britamento de pedras e outros materiais para construcao e beneficiamento associado,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São José da Tapera,Fabricacao de artefatos de couro nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,"Fabricacao de artefatos diversos de madeira, exceto moveis",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,"Fabricacao de artigos de serralheria, exceto esquadrias",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São José da Tapera,"Fabricacao de artigos do vestuario, produzidos em malharias e tricotagens, exceto meias",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Fabricacao de bijuterias e artefatos semelhantes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Fabricacao de esquadrias de metal,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Fabricacao de gelo comum,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Fabricacao de laticinios,2,1,0,0,1,1,50.0,0.0,50.0,1,2,1
São José da Tapera,Fabricacao de moveis com predominancia de madeira,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
São José da Tapera,Fabricacao de outros produtos texteis nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Fabricacao de produtos de carne,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,3,0,1,0,1,2,0.0,33.3333,33.3333,3,2,2
São José da Tapera,Fabricacao de produtos de panificacao industrial,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São José da Tapera,Fornecimento de alimentos preparados preponderantemente para empresas,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São José da Tapera,Geracao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São José da Tapera,Instalacao e manutencao eletrica,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
São José da Tapera,"Instalacoes hidraulicas, sanitarias e de gas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Manutencao e reparacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São José da Tapera,Manutencao e reparacao de motocicletas e motonetas,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
São José da Tapera,Obras de alvenaria,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
São José da Tapera,Obras de terraplenagem,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,"Obras de urbanizacao - ruas, pracas e calcadas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,"Outros servicos de acabamento em fios, tecidos, artefatos texteis e pecas do vestuario",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Preparacao de massa de concreto e argamassa para construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Provedores de acesso as redes de comunicacoes,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
São José da Tapera,Servicos de borracharia para veiculos automotores,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
São José da Tapera,Servicos de comunicacao multimidia - scm,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
São José da Tapera,Servicos de confeccao de armacoes metalicas para a construcao,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São José da Tapera,Servicos de engenharia,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
São José da Tapera,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São José da Tapera,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São José da Tapera,Servicos de manutencao e reparacao eletrica de veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São José da Tapera,Servicos de manutencao e reparacao mecanica de veiculos automotores,9,0,0,0,0,9,0.0,0.0,0.0,9,9,9
São José da Tapera,Servicos de pintura de edificios em geral,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Servicos especializados para construcao nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Telefonia movel celular,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São José da Tapera,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Aplicacao de revestimentos e de resinas em interiores e exteriores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,"Atividades relacionadas a esgoto, exceto a gestao de redes",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
São Luís do Quitunde,Construcao de edificios,9,0,0,0,0,9,0.0,0.0,0.0,9,9,9
São Luís do Quitunde,Distribuicao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Fabricacao de acucar em bruto,2,1,1,1,1,1,50.0,50.0,50.0,1,1,1
São Luís do Quitunde,"Fabricacao de adubos e fertilizantes, exceto organominerais",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,"Fabricacao de artigos de serralheria, exceto esquadrias",7,0,0,0,0,7,0.0,0.0,0.0,7,7,7
São Luís do Quitunde,Fabricacao de bijuterias e artefatos semelhantes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Fabricacao de biscoitos e bolachas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Fabricacao de esquadrias de metal,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São Luís do Quitunde,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Fabricacao de laticinios,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Luís do Quitunde,Fabricacao de massas alimenticias,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São Luís do Quitunde,Fabricacao de moveis com predominancia de madeira,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São Luís do Quitunde,Fabricacao de outras aguardentes e bebidas destiladas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Fabricacao de outros produtos de metal nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Fabricacao de produtos ceramicos nao refratarios nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,9,0,0,0,0,9,0.0,0.0,0.0,9,9,9
São Luís do Quitunde,Fabricacao de produtos de panificacao industrial,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,"Fabricacao de produtos de pastas celulosicas, papel, cartolina, papel cartao e papelao ondulado nao especificados anteriormente",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Fabricacao de produtos diversos nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Fornecimento de alimentos preparados preponderantemente para empresas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Frigorifico - abate de bovinos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Geracao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Impressao de material para outros usos,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Luís do Quitunde,Instalacao de maquinas e equipamentos industriais,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Luís do Quitunde,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",11,0,0,0,0,11,0.0,0.0,0.0,11,11,11
São Luís do Quitunde,Instalacao e manutencao eletrica,10,0,0,0,0,10,0.0,0.0,0.0,10,10,10
São Luís do Quitunde,Instalacoes de sistema de prevencao contra incendio,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,"Instalacoes hidraulicas, sanitarias e de gas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Manutencao e reparacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Luís do Quitunde,Manutencao e reparacao de motocicletas e motonetas,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
São Luís do Quitunde,Manutencao e reparacao de tratores agricolas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Obras de alvenaria,9,0,0,0,0,9,0.0,0.0,0.0,9,9,9
São Luís do Quitunde,Obras de montagem industrial,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Obras de terraplenagem,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São Luís do Quitunde,"Obras de urbanizacao - ruas, pracas e calcadas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Outras obras de acabamento da construcao,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Luís do Quitunde,Perfuracao e construcao de pocos de agua,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Producao de artefatos estampados de metal,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Provedores de acesso as redes de comunicacoes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Recondicionamento e recuperacao de motores para veiculos automotores,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Servicos de borracharia para veiculos automotores,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São Luís do Quitunde,Servicos de comunicacao multimidia - scm,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Servicos de confeccao de armacoes metalicas para a construcao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Servicos de engenharia,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
São Luís do Quitunde,"Servicos de instalacao, manutencao e reparacao de acessorios para veiculos automotores",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Luís do Quitunde,Servicos de lanternagem ou funilaria e pintura de veiculos automotores,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São Luís do Quitunde,Servicos de manutencao e reparacao eletrica de veiculos automotores,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Luís do Quitunde,Servicos de manutencao e reparacao mecanica de veiculos automotores,7,0,0,0,0,7,0.0,0.0,0.0,7,7,7
São Luís do Quitunde,Servicos de montagem de moveis de qualquer material,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,Servicos de pintura de edificios em geral,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Luís do Quitunde,Servicos de pre impressao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Luís do Quitunde,"Servicos de usinagem, tornearia e solda",10,0,0,0,0,10,0.0,0.0,0.0,10,10,10
São Luís do Quitunde,Transmissao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Abate de aves,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Administracao de obras,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Aluguel de andaimes,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São Miguel dos Campos,"Aparelhamento de placas e execucao de trabalhos em marmore, granito, ardosia e outras pedras",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,Atividades de apoio a extracao de minerais metalicos nao ferrosos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Atividades de franqueadas do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Atividades do correio nacional,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Coleta de residuos nao perigosos,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Confeccao de pecas de vestuario, exceto roupas intimas e as confeccionadas sob medida",6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
São Miguel dos Campos,Confeccao de roupas intimas,2,1,0,0,1,1,50.0,0.0,50.0,1,2,1
São Miguel dos Campos,"Confeccao de roupas profissionais, exceto sob medida",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Confeccao, sob medida, de pecas do vestuario, exceto roupas intimas",16,0,0,0,0,16,0.0,0.0,0.0,16,16,16
São Miguel dos Campos,"Confeccao, sob medida, de roupas profissionais",1,1,0,0,1,0,100.0,0.0,100.0,0,1,0
São Miguel dos Campos,Construcao de edificios,24,2,2,1,3,21,8.3333,8.3333,12.5,22,22,21
São Miguel dos Campos,Construcao de estacoes e redes de distribuicao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Construcao de rodovias e ferrovias,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,Distribuicao de combustiveis gasosos por redes urbanas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Estamparia e texturizacao em fios, tecidos, artefatos texteis e pecas do vestuario",3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São Miguel dos Campos,"Extracao de areia, cascalho ou pedregulho e beneficiamento associado",4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
São Miguel dos Campos,Extracao de calcario e dolomita e beneficiamento associado,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Extracao de petroleo e gas natural,1,1,0,0,1,0,100.0,0.0,100.0,0,1,0
São Miguel dos Campos,"Fabricacao de adubos e fertilizantes, exceto organominerais",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de alcool,1,1,0,0,1,0,100.0,0.0,100.0,0,1,0
São Miguel dos Campos,Fabricacao de alimentos e pratos prontos,2,0,1,0,1,1,0.0,50.0,50.0,2,1,1
São Miguel dos Campos,Fabricacao de alimentos para animais,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de aparelhos e equipamentos para distribuicao e controle de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Fabricacao de artefatos de ceramica e barro cozido para uso na construcao, exceto azulejos e pisos",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de artefatos de cimento para uso na construcao,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,"Fabricacao de artefatos diversos de madeira, exceto moveis",4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
São Miguel dos Campos,Fabricacao de artefatos texteis para uso domestico,1,1,0,0,1,0,100.0,0.0,100.0,0,1,0
São Miguel dos Campos,"Fabricacao de artigos de serralheria, exceto esquadrias",14,0,0,0,0,14,0.0,0.0,0.0,14,14,14
São Miguel dos Campos,"Fabricacao de artigos do vestuario, produzidos em malharias e tricotagens, exceto meias",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,Fabricacao de bijuterias e artefatos semelhantes,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
São Miguel dos Campos,Fabricacao de biscoitos e bolachas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Fabricacao de cabines, carrocerias e reboques para caminhoes",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,"Fabricacao de cabines, carrocerias e reboques para outros veiculos automotores, exceto caminhoes e onibus",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Fabricacao de canetas, lapis e outros artigos para escritorio",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de cimento,1,1,1,1,1,0,100.0,100.0,100.0,0,0,0
São Miguel dos Campos,Fabricacao de colchoes,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de conservas de frutas,3,0,0,0,0,3,0.0,0.0,0.0,3,3,3
São Miguel dos Campos,"Fabricacao de conservas de legumes e outros vegetais, exceto palmito",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Fabricacao de cosmeticos, produtos de perfumaria e de higiene pessoal",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de embalagens de cartolina e papel cartao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Fabricacao de especiarias, molhos, temperos e condimentos",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de esquadrias de metal,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
São Miguel dos Campos,Fabricacao de estruturas metalicas,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,"Fabricacao de estruturas pre moldadas de concreto armado, em serie e sob encomenda",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de gelo comum,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,Fabricacao de laticinios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Fabricacao de letras, letreiros e placas de qualquer material, exceto luminosos",5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
São Miguel dos Campos,Fabricacao de massas alimenticias,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
São Miguel dos Campos,Fabricacao de moveis com predominancia de madeira,6,0,0,0,0,6,0.0,0.0,0.0,6,6,6
São Miguel dos Campos,"Fabricacao de moveis de outros materiais, exceto madeira e metal",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de obras de caldeiraria pesada,7,0,0,0,0,7,0.0,0.0,0.0,7,7,7
São Miguel dos Campos,"Fabricacao de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de outros artigos de carpintaria para construcao,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,Fabricacao de outros produtos alimenticios nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de outros produtos texteis nao especificados anteriormente,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,Fabricacao de produtos ceramicos nao refratarios nao especificados anteriormente,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de produtos de limpeza e polimento,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,19,1,1,1,1,18,5.2632,5.2632,5.2632,18,18,18
São Miguel dos Campos,Fabricacao de produtos de panificacao industrial,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
São Miguel dos Campos,"Fabricacao de produtos de pastas celulosicas, papel, cartolina, papel cartao e papelao ondulado nao especificados anteriormente",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,Fabricacao de produtos diversos nao especificados anteriormente,7,0,0,0,0,7,0.0,0.0,0.0,7,7,7
São Miguel dos Campos,"Fabricacao de sucos de frutas, hortalicas e legumes, exceto concentrados",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Fabricacao de velas, inclusive decorativas",1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Faccao de roupas intimas,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Faccao de roupas profissionais,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Fornecimento de alimentos preparados preponderantemente para empresas,9,2,0,0,2,7,22.2222,0.0,22.2222,7,9,7
São Miguel dos Campos,Geracao de energia eletrica,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Gestao de redes de esgoto,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Impressao de material para outros usos,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,Impressao de material para uso publicitario,5,0,0,0,0,5,0.0,0.0,0.0,5,5,5
São Miguel dos Campos,Incorporacao de empreendimentos imobiliarios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,Instalacao de maquinas e equipamentos industriais,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,Instalacao de paineis publicitarios,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Instalacao de portas, janelas, tetos, divisorias e armarios embutidos de qualquer material",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,"Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao",11,0,0,0,0,11,0.0,0.0,0.0,11,11,11
São Miguel dos Campos,Instalacao e manutencao eletrica,45,0,1,0,1,44,0.0,2.2222,2.2222,45,44,44
São Miguel dos Campos,Instalacoes de sistema de prevencao contra incendio,2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,"Instalacoes hidraulicas, sanitarias e de gas",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
São Miguel dos Campos,Manutencao e reparacao de aparelhos eletromedicos e eletroterapeuticos e equipamentos de irradiacao,1,0,0,0,0,1,0.0,0.0,0.0,1,1,1
São Miguel dos Campos,"Manutencao e reparacao de geradores, transformadores e motores eletricos",10,0,0,0,0,10,0.0,0.0,0.0,10,10,10
São Miguel dos Campos,Manutencao e reparacao de maquinas e aparelhos de refrigeracao e ventilacao para uso industrial e comercial,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
São Miguel dos Campos,Manutencao e reparacao de maquinas e equipamentos para agricultura e pecuaria,4,0,0,0,0,4,0.0,0.0,0.0,4,4,4
São Miguel dos Campos,"Manutencao e reparacao de maquinas e equipamentos para as industrias de alimentos, bebidas e fumo",2,0,0,0,0,2,0.0,0.0,0.0,2,2,2
