cnpj_basico,opcao_simples,data_opcao_simples,data_exclusao_simples,opcao_mei,data_opcao_mei,data_exclusao_mei
35042566,S,20191001,00000000,S,20191001,00000000
35043610,S,20191001,00000000,S,20191001,00000000
35044059,S,20191001,00000000,N,00000000,00000000
35048592,N,20191001,20251231,N,20191001,20251231
35049110,S,20191001,00000000,N,00000000,00000000
35049834,S,20260101,00000000,N,20191001,20241231
35050013,S,20191001,00000000,S,20191001,00000000
35052493,N,20191001,20241231,N,20191001,20241231
35057147,S,20191002,20261231,S,20191002,20261231
35057214,S,20191002,00000000,S,20191002,00000000
35059759,S,20191002,00000000,N,00000000,00000000
35064571,S,20191002,20261231,S,20191002,20261231
35067710,S,20260101,00000000,N,00000000,00000000
35071467,S,20191003,00000000,S,20191003,00000000
35071501,S,20250101,20261231,N,00000000,00000000
35074660,S,20191003,00000000,S,20191003,00000000
35077953,S,20191004,00000000,N,20191004,20211231
35078228,S,20191004,00000000,N,20191004,20221130
35078279,S,20191004,20261231,N,00000000,00000000
35079531,N,20191004,20251231,N,20191004,20251231
35079934,S,20191004,00000000,S,20191004,00000000
35083386,S,20191004,00000000,N,00000000,00000000
35085156,S,20191004,00000000,S,20191004,00000000
35086356,S,20191004,00000000,N,20191004,20220630
35092540,N,20191006,20251231,N,20191006,20251231
35093642,S,20260101,20261231,N,20191007,20241231
35094557,S,20191007,00000000,S,20191007,00000000
35097791,N,20191007,20241231,N,20191007,20241231
35103752,S,20191007,20261231,S,20191007,20261231
35105614,S,20191008,20261231,N,20191008,20211231
35105652,S,20191008,00000000,S,20191008,00000000
35105714,S,20191008,00000000,S,20191008,00000000
35112585,S,20191008,00000000,S,20191008,00000000
35113684,N,20191008,20241231,N,20191008,20241231
35119127,S,20191008,00000000,S,20191008,00000000
35122865,S,20191008,20261231,N,20191008,20231231
35123871,S,20191008,20261231,N,20191008,20240531
35125348,S,20191009,00000000,S,20191009,00000000
35125832,S,20191009,00000000,S,20191009,00000000
35126041,S,20191009,00000000,S,20191009,00000000
35127785,S,20191009,00000000,S,20191009,00000000
35129163,S,20191009,00000000,N,20191009,20191231
35129217,N,20191009,20241231,N,20191009,20241231
35130979,S,20191009,00000000,S,20191009,00000000
35135603,N,20191009,20231231,N,00000000,00000000
35138810,S,20191010,00000000,S,20191010,00000000
35142393,S,20191010,00000000,N,00000000,00000000
35142411,S,20191010,00000000,S,20191010,00000000
35142896,S,20191010,00000000,N,20191010,20210430
35144075,S,20250101,00000000,N,20191010,20211231
35144222,N,20191010,20241231,N,20191010,20241231
35151308,S,20191010,20261231,N,00000000,00000000
35154805,S,20260101,00000000,N,20191010,20240531
35156834,S,20240101,00000000,N,00000000,00000000
35157011,S,20240101,00000000,N,00000000,00000000
35157241,S,20191011,00000000,N,00000000,00000000
35163267,S,20191012,00000000,S,20191012,00000000
35167464,S,20191014,00000000,S,20191014,00000000
35168296,S,20250101,20261231,N,00000000,00000000
35169540,S,20191014,00000000,S,20191014,00000000
35171152,S,20191014,00000000,N,00000000,00000000
35178510,N,20191014,20231231,N,20191014,20201231
35179077,S,20191014,00000000,S,20191014,00000000
35182027,S,20191015,00000000,S,20191015,00000000
35182331,S,20191015,00000000,N,00000000,00000000
35183314,S,20191015,00000000,S,20191015,00000000
35183603,S,20191015,00000000,S,20191015,00000000
35188625,N,20250101,20251231,N,00000000,00000000
35189809,S,20260101,00000000,N,00000000,00000000
35191383,N,20191015,20230831,N,20191015,20230630
35191802,S,20191015,20261231,S,20191015,20261231
35192766,N,20191015,20251231,N,20191015,20251231
35198502,S,20191016,00000000,S,20191016,00000000
35198766,S,20230101,00000000,N,00000000,00000000
35202970,S,20260101,00000000,N,00000000,00000000
35203091,N,20191016,20260331,N,20191016,20260331
35204503,N,20240101,20241231,N,00000000,00000000
35204509,S,20191016,00000000,S,20191016,00000000
35204978,S,20191016,00000000,S,20191016,00000000
35205199,S,20191016,00000000,S,20191016,00000000
35210323,S,20191016,00000000,S,20191016,00000000
35215157,S,20191017,00000000,S,20191017,00000000
35215520,S,20191017,00000000,S,20191017,00000000
35216119,S,20250101,00000000,S,20250101,00000000
35218180,S,20260101,20261231,N,20191017,20211231
35223065,S,20191017,20261231,N,00000000,00000000
35223150,S,20191017,00000000,S,20191017,00000000
35227192,N,20191017,20251231,N,20191017,20211231
35228678,N,20191017,20241231,N,20191017,20241231
35229659,S,20191018,00000000,S,20191018,00000000
35229910,S,20191018,00000000,S,20191018,00000000
35230108,S,20191018,00000000,N,00000000,00000000
35235058,N,20191018,20251231,N,20191018,20251231
35245738,S,20191020,00000000,S,20191020,00000000
35246377,N,20191020,20251231,N,20191020,20251231
35247039,S,20191021,00000000,S,20191021,00000000
35247555,S,20260101,00000000,N,20191021,20231231
35247762,S,20191021,00000000,S,20191021,00000000
35247941,S,20191021,20261231,N,00000000,00000000
35248393,S,20191021,00000000,N,20191021,20191231
35248790,S,20250101,00000000,S,20250101,00000000
35250323,S,20150101,00000000,N,00000000,00000000
35251701,N,20240101,20251231,N,00000000,00000000
35251853,S,20191021,20261231,S,20191021,20261231
35252740,N,20240101,20241231,N,00000000,00000000
35253046,N,20200101,20211231,N,00000000,00000000
35253532,S,20260101,00000000,N,00000000,00000000
35253764,S,20200101,00000000,N,00000000,00000000
35254337,N,20191021,20260831,N,20191021,20260831
35261692,N,20070701,20181231,N,00000000,00000000
35262211,S,20090101,00000000,N,00000000,00000000
35263798,S,20191022,00000000,S,20191022,00000000
35264059,S,20260101,00000000,N,00000000,00000000
35268077,S,20260101,00000000,N,00000000,00000000
35276494,S,20191022,00000000,S,20191022,00000000
35277187,N,20191023,20241231,N,20191023,20241231
35277529,S,20191023,20261231,S,20191023,20261231
35281381,S,20191023,00000000,N,00000000,00000000
35283591,S,20191023,00000000,N,00000000,00000000
35289003,S,20191023,00000000,S,20191023,00000000
35289577,S,20191023,00000000,S,20191023,00000000
35293164,S,20191024,20261231,S,20191024,20261231
35293185,S,20191024,00000000,N,00000000,00000000
35296038,S,20191024,00000000,S,20191024,00000000
35296539,S,20191024,00000000,N,00000000,00000000
35297130,S,20191024,00000000,N,20191024,20260331
35298001,S,20200101,20261231,N,00000000,00000000
35299340,N,20191024,20241231,N,20191024,20241231
35302507,N,20250101,20260827,N,20250101,20251231
35303284,S,20250101,00000000,N,00000000,00000000
35305404,S,20191024,00000000,N,20191024,20251231
35306126,N,20191025,20241231,N,20191025,20241231
35307320,S,20191025,00000000,S,20191025,00000000
35308983,S,20191025,00000000,S,20191025,00000000
35312381,S,20191025,00000000,S,20191025,00000000
35317384,S,20191025,00000000,S,20191025,00000000
35319153,S,20191026,00000000,S,20191026,00000000
35319596,S,20191026,00000000,S,20191026,00000000
35320966,S,20191027,00000000,S,20191027,00000000
35321409,S,20191027,00000000,N,20191027,20231231
35321588,S,20191027,00000000,S,20191027,00000000
35324514,N,20191028,20251231,N,20191028,20251231
35325801,N,20191028,20241231,N,20191028,20241231
35329336,S,20191028,00000000,S,20191028,00000000
35330879,S,20191028,00000000,S,20191028,00000000
35331913,S,20191028,00000000,S,20191028,00000000
35332018,S,20191028,20261231,S,20191028,20261231
35333216,N,20191029,20220630,N,00000000,00000000
35333226,N,20191029,20251231,N,20191029,20251231
35333888,S,20191029,00000000,S,20191029,00000000
35334715,S,20191029,20261231,S,20191029,20261231
35335010,S,20191029,00000000,S,20191029,00000000
35335985,S,20240101,00000000,N,20191029,20191130
35336138,S,20191029,00000000,N,00000000,00000000
35337408,S,20191029,00000000,S,20191029,00000000
35339788,S,20191029,00000000,S,20191029,00000000
35345399,S,20191029,00000000,S,20191029,00000000
35346423,S,20191029,00000000,S,20191029,00000000
35346656,N,20191029,20251231,N,20191029,20211231
35350523,S,20191030,00000000,N,20191030,20200731
35351334,S,20191030,00000000,S,20191030,00000000
35352240,S,20191030,00000000,S,20191030,00000000
35352743,S,20191030,00000000,N,00000000,00000000
35352932,N,20191030,20231231,N,00000000,00000000
35353893,N,20191030,20231231,N,00000000,00000000
35355337,N,20191030,20251231,N,20191030,20251231
35355787,S,20240101,00000000,N,20191030,20191031
35355859,N,20191030,20241231,N,20191030,20241231
35361351,S,20250101,00000000,N,00000000,00000000
35363768,N,20191031,20241231,N,20191031,20241231
35364184,S,20191031,00000000,S,20191031,00000000
35365074,S,20260101,00000000,N,20191031,20231231
35365907,S,20160101,00000000,N,00000000,00000000
35367552,S,20260101,00000000,S,20260101,00000000
35367731,S,20250101,00000000,S,20260101,00000000
35368099,S,20260101,00000000,N,00000000,00000000
35368562,N,20240101,20241231,N,00000000,00000000
35368695,S,20250101,00000000,N,00000000,00000000
35369024,S,20250101,20261231,N,00000000,00000000
35369150,S,20191031,00000000,S,20191031,00000000
35369995,S,20191031,00000000,S,20191031,00000000
35370113,N,20160101,20171231,N,00000000,00000000
35372432,N,20240101,20251231,N,00000000,00000000
35372571,N,20191031,20241231,N,20191031,20241231
35373698,N,20240101,20251231,N,00000000,00000000
35373850,S,20191031,00000000,N,20191031,20260831
35374866,S,20191031,00000000,S,20191031,00000000
35375005,S,20240101,20261231,N,00000000,00000000
35375103,S,20191031,00000000,S,20191031,00000000
35382263,S,20191101,20261231,S,20191101,20261231
35389037,S,20191102,00000000,S,20191102,00000000
35390091,S,20191102,20261231,S,20191102,20261231
35391897,S,20191103,20261231,S,20191103,20261231
35395140,S,20191104,00000000,S,20191104,00000000
35395378,S,20191104,20261231,N,20191104,20231231
35398389,S,20191104,00000000,N,00000000,00000000
35405435,S,20191104,00000000,S,20191104,00000000
35406035,S,20191104,00000000,S,20191104,00000000
35409279,S,20191105,00000000,S,20191105,00000000
35409639,N,20191105,20231231,N,00000000,00000000
35411758,N,20191105,20251231,N,20191105,20251231
35412226,N,20191105,20251231,N,20191105,20251231
35412811,S,20191105,00000000,S,20191105,00000000
35413564,S,20240101,00000000,N,00000000,00000000
35413599,S,20191105,00000000,N,00000000,00000000
35416959,S,20191105,00000000,S,20191105,00000000
35417110,S,20191105,00000000,S,20191105,00000000
35417571,S,20250101,00000000,S,20250101,00000000
35418855,S,20191105,00000000,N,20191105,20240630
35421736,S,20191105,00000000,S,20191105,00000000
35423684,S,20191106,00000000,S,20191106,00000000
35424515,S,20191106,00000000,N,00000000,00000000
35425190,N,20250101,20251231,N,20250101,20251231
35426324,S,20191106,00000000,S,20191106,00000000
35426442,S,20191106,00000000,N,20191106,20221231
35427248,N,20191106,20241231,N,20191106,20241231
35427612,S,20191106,00000000,S,20191106,00000000
35428487,S,20191106,00000000,S,20191106,00000000
35429016,S,20191106,00000000,S,20191106,00000000
35435586,S,20191106,20261231,N,20191106,20201231
35436220,N,20191106,20251231,N,20191106,20251231
35436335,S,20191106,00000000,S,20191106,00000000
35439288,S,20191107,00000000,S,20191107,00000000
35439592,S,20191107,00000000,S,20191107,00000000
35440500,S,20191107,00000000,S,20191107,00000000
35441113,N,20240101,20251231,N,20191107,20221231
35441635,S,20191107,00000000,N,20191107,20231231
35442991,N,20191107,20231231,N,00000000,00000000
35443797,N,20191107,20260228,N,00000000,00000000
35447647,S,20260101,00000000,N,20191107,20240930
35450110,N,20191107,20251231,N,20191107,20251231
35451746,S,20191107,00000000,S,20191107,00000000
35453650,S,20191108,00000000,S,20191108,00000000
35453937,N,20250101,20251231,N,00000000,00000000
35455447,S,20191108,00000000,S,20191108,00000000
35457096,N,20191108,20241231,N,20191108,20241231
35465216,N,20191109,20251231,N,20191109,20251231
35468442,S,20191110,00000000,S,20191110,00000000
35471441,S,20191111,00000000,S,20191111,00000000
35477511,N,20191111,20241231,N,20191111,20241231
35479094,S,20191111,00000000,S,20191111,00000000
35480710,S,20191111,00000000,S,20191111,00000000
35482118,N,20191111,20241231,N,20191111,20241231
35483713,S,20191111,00000000,S,20191111,00000000
35484376,S,20191111,00000000,N,20191111,20230930
35487771,N,20191112,20241231,N,20191112,20241231
35496649,S,20191112,00000000,S,20191112,00000000
35500837,S,20191113,00000000,S,20191113,00000000
35501081,S,20191113,20261231,N,20191113,20211231
35503576,S,20191113,00000000,S,20191113,00000000
35506835,S,20191113,00000000,S,20191113,00000000
35507225,S,20191113,00000000,S,20191113,00000000
35507898,S,20191113,00000000,S,20191113,00000000
35508539,S,20191113,00000000,S,20191113,00000000
35509292,N,20191113,20260813,N,20191113,20260813
35512601,S,20250101,00000000,N,20191114,20211130
35518797,N,20191114,20210228,N,00000000,00000000
35519133,S,20191114,00000000,S,20191114,00000000
35522362,N,20191114,20251231,N,20191114,20251231
35525261,S,20191114,00000000,S,20191114,00000000
35527719,S,20191115,20261231,N,20191115,20260331
35529217,S,20191116,00000000,S,20191116,00000000
35535974,S,20250101,00000000,N,00000000,00000000
35538752,S,20191118,00000000,S,20191118,00000000
35539759,S,20191118,00000000,S,20191118,00000000
35545762,S,20191118,00000000,S,20191118,00000000
35545829,S,20191118,00000000,N,20191118,20240831
35547618,S,20191119,00000000,S,20191119,00000000
35548607,S,20191119,00000000,S,20191119,00000000
35548820,S,20191119,20261231,N,00000000,00000000
35549739,N,20191119,20251231,N,20191119,20251231
35550136,S,20230101,00000000,N,00000000,00000000
35551318,S,20191119,00000000,S,20191119,00000000
35551867,S,20250101,00000000,N,00000000,00000000
35552616,S,20220101,00000000,N,00000000,00000000
35552788,S,20191119,00000000,S,20191119,00000000
35554500,S,20240101,00000000,N,00000000,00000000
35555481,S,20100101,00000000,N,00000000,00000000
35558288,S,20191119,00000000,S,20191119,00000000
35558493,S,20240101,00000000,N,00000000,00000000
35558497,S,20191119,00000000,S,20191119,00000000
35559103,S,20260101,00000000,N,00000000,00000000
35560131,S,20191119,00000000,S,20191119,00000000
35560210,S,20191119,00000000,S,20191119,00000000
35564508,S,20191120,00000000,S,20191120,00000000
35568095,S,20260101,00000000,S,20260101,00000000
35568680,S,20191120,00000000,S,20191120,00000000
35571700,N,20200101,20251231,N,00000000,00000000
35575340,S,20191121,00000000,S,20191121,00000000
35576865,N,20250101,20251231,N,00000000,00000000
35577116,S,20191121,20261231,N,00000000,00000000
35581273,S,20191121,00000000,S,20191121,00000000
35581288,S,20191121,00000000,S,20191121,00000000
35581657,S,20191121,00000000,S,20191121,00000000
35582486,N,20191121,20231231,N,00000000,00000000
35586701,S,20191122,00000000,S,20191122,00000000
35590143,N,20191122,20251231,N,20191122,20251231
35596313,S,20191122,00000000,S,20191122,00000000
35601621,S,20250101,00000000,N,00000000,00000000
35601892,S,20191125,00000000,S,20191125,00000000
35603698,S,20191125,00000000,S,20191125,00000000
35611223,N,20191125,20241231,N,20191125,20241231
35614990,S,20191126,00000000,S,20191126,00000000
35615788,S,20191126,00000000,S,20191126,00000000
35615868,S,20240101,00000000,N,00000000,00000000
35617022,S,20191126,00000000,S,20191126,00000000
35618779,S,20191126,00000000,S,20191126,00000000
35627224,S,20191126,00000000,S,20191126,00000000
35629740,S,20070701,00000000,S,20150101,00000000
35630003,S,20260101,00000000,N,00000000,00000000
35632183,N,20191127,20251231,N,20191127,20251231
35635758,N,20250101,20251231,N,20191127,20201231
35635786,S,20191127,00000000,S,20191127,00000000
35636032,S,20191127,00000000,S,20191127,00000000
35636505,N,20080101,20251231,N,00000000,00000000
35636570,N,20070701,20091231,N,00000000,00000000
35637537,S,20260101,20261231,N,00000000,00000000
35640194,N,20191127,20241231,N,20191127,20241231
35643165,S,20191128,00000000,N,00000000,00000000
35643888,S,20260101,00000000,N,20191128,20230430
35645440,S,20191128,00000000,S,20191128,00000000
35645708,S,20191128,00000000,S,20191128,00000000
35646913,S,20191128,20261231,S,20191128,20261231
35647632,S,20191128,00000000,S,20191128,00000000
35651771,N,20191128,20251231,N,20191128,20251231
35655602,S,20191129,00000000,S,20191129,00000000
35655655,S,20191129,20261231,S,20191129,20261231
35655865,S,20191129,00000000,S,20191129,00000000
35657406,S,20220101,00000000,N,00000000,00000000
35663593,S,20191129,00000000,N,20191129,20231231
35668505,S,20191201,00000000,S,20191201,00000000
35668719,S,20191201,00000000,S,20191201,00000000
35669736,S,20191202,00000000,S,20191202,00000000
35670984,S,20191202,00000000,S,20191202,00000000
35672946,S,20191202,00000000,S,20191202,00000000
35673395,S,20191202,00000000,S,20191202,00000000
35673738,S,20191202,00000000,S,20191202,00000000
35676000,S,20191202,00000000,S,20191202,00000000
35677893,S,20191202,20261231,S,20191202,20261231
